did,louvain_community
did:plc:qbwwwf75e5rsp2u3wb5rwetu,0
did:plc:jyhqagxaeaizq4qjmvvcnhuy,0
did:plc:zge7drs74fydhgfzhwjqg3jo,6
did:plc:4jnnwduuahcjt4x5dkwjwgt3,0
did:plc:pumichsnwjcmrihgbz47u7vt,0
did:plc:qrp4cypji5lt4k3rr2yee5qb,0
did:plc:54dixrvkvhxjs3n4zcyxrlrn,0
did:plc:j6cedh4ssokfnpfsm64ok7s6,1
did:plc:q7hkuhd2xyehi4ltopjnnl6p,1
did:plc:xma4sr26vptiylutc2ywmn7g,1
did:plc:zip3cngqyxs4o7ch7z43jwqr,1
did:plc:6igyllqug5tvklzsh4mookla,1
did:plc:v47j2z45igqljr3pnd2uzxkn,1
did:plc:xxvemrs3cjfilku7k47h3j7c,1
did:plc:uyx2xpk7rl6wi2cavbagunzr,1
did:plc:nznk5fos7pwkisviubhgwmhu,1
did:plc:mpck3sbvn44dhea5od6fyxxu,1
did:plc:w4ixebqlvte6vyo225tljtmk,0
did:plc:svzxi5tc4fzxusxrvbgikbty,0
did:plc:dps5knuqjkybgklyaixbptsq,0
did:plc:oaektkwkglhxs2zlts4nzuvr,0
did:plc:kqyvj2cqp5so4h5yi3kfsg2b,0
did:plc:i2vrf732zey3qd3eq3vqkie2,0
did:plc:hy4kwkakey4eawsw6jjzoc3j,0
did:plc:lihw4huhnze7ddbaragqajsp,0
did:plc:aunpu65mdrhwfie7ynymlzeh,0
did:plc:zeunvi7geiekey6ru2u6kyaz,0
did:plc:sdfhzkjavqo5ifiofn4uafrb,0
did:plc:qwww2a2nlaw2jwb25bh5vo6n,0
did:plc:7sfnardo5xxznxc6esxc5ooe,0
did:plc:6j3pievmgejaw7mihzffeap4,0
did:plc:alhv6cq23lxwyoa3nmtl4vky,0
did:plc:cuowqu3bimpxo4plxd4pg3eh,5
did:plc:2vtbmhmrwzbqcfv4we4uxzzt,0
did:plc:o47m2tapdigvkrb6cc46awi6,0
did:plc:ch4rt33v2exah7iw3entsz75,0
did:plc:7tyhlziszrunowfvarla52va,0
did:plc:egu4ffq43hudoiwpfttx2eif,0
did:plc:sp4ywsk4ykfkw2cshoqo3s7p,0
did:plc:5vake3jq6c27ytc52m5rpwv5,0
did:plc:fvwtf55iqiihc7ct543i2p6u,0
did:plc:uk62jqyggwt4hyhrnzka34wm,0
did:plc:drfb2pdjlnsqkfgsoellcahm,0
did:plc:rcbtnmlk2la67bm4po65oe23,0
did:plc:q2l4ty6zzbq6j5z4jxd6pi2p,0
did:plc:cnna5treomvepq6nrbvtlhv3,0
did:plc:dvg2f2abnjz3igabhwm45q7p,0
did:plc:ytftbcb536hltk5wwnscnc54,5
did:plc:s4jimks5tarftst32n2aqbdn,5
did:plc:umkdmppnmbfkz65p3xdwxyjc,0
did:plc:3dcj7f5lnwteo7kd6dxh2scd,0
did:plc:bjjfwpjjph5zwq5dqf4qvryp,0
did:plc:oelcxwbdftro6f347llglhph,0
did:plc:pjx5q7ozubiuiefbscaivmvj,0
did:plc:shnvkdyh3evgxmaz5oitgu7j,0
did:plc:463vcutqbuzw5sslew6etgw6,5
did:plc:vfi6sxemds6g566bicidcdol,5
did:plc:wzwyaud6is3mowppydr4aw2i,0
did:plc:b66wz2pe2kc72jyhq5m7kjlt,5
did:plc:7a6eqoyhbtmkhqphfesjybq3,0
did:plc:fy7a2rca7zptcrcf25npgd5a,2
did:plc:m6roln25j3pism3gxyzrhuu7,5
did:plc:hy3k6xbb2nsiofbxl4o5rnrp,0
did:plc:lamqurteodwnlu3l6s3m3h6o,0
did:plc:42hra5aefoooifqcbcszdfy5,0
did:plc:mp3pgesbwcx2ma4kvcyuhjuq,5
did:plc:vmn2imictcecekcmthrujgru,0
did:plc:ra2m2ydyw2z7dzcjzkvcvjgf,0
did:plc:4r5ncoisv6bhl6m6bawah25y,5
did:plc:knm2m7mv5sias5pm6xqgnypc,0
did:plc:mlan7kocyn37uzb25btjt2cc,0
did:plc:ynsfvg5ta3ntixkd4kvkel6r,0
did:plc:ubcq5likhnvm4xfrpv7g4xbw,0
did:plc:pbxrcg4lvcb4oo4tlaygrae7,0
did:plc:xdkk5vnskoixcu7c3tt6xqdk,4
did:plc:pnzevke3foxh35nvcnj4bffe,0
did:plc:naz2ffbjcdewnmqqntf56hb5,5
did:plc:qw55ym7axdmmzuw4q2qyxpq7,0
did:plc:n5onosnzkkkpf5yxqlmfkp2y,8
did:plc:66gasdszg6oztw57g26epz2u,0
did:plc:ttb26ton6qdc6tshjoo37xzb,0
did:plc:abzsqukwyahkxbifihi6rn43,0
did:plc:bgp6kjvgfmtpdkvwjksahsag,0
did:plc:dimb5lnf4t4twpdslqbc7ryk,5
did:plc:vtwtqppbl5okihqyvebvvqm6,3
did:plc:6b4t4sztwseedw46cuhchm6b,0
did:plc:4wtld6v5l2fe6ozpy6skh4ny,0
did:plc:ewgfvda6gys2rnz55aqlvdkt,0
did:plc:fo6ocwfzguqs6tpogmrwpljc,5
did:plc:5x23lphexynrrkqlnikuj55z,0
did:plc:427byf5a42udtjumwjwz5sey,0
did:plc:2yy6bm62c7ctxq64vuwczle2,5
did:plc:gxbyqfuj4abwak2z5sylpids,0
did:plc:uszrmhdrgnmhpm7fjasbrmrb,0
did:plc:fsydqgfg2b7rrcwype5ggaij,0
did:plc:t5eubisva56wptsne4eyru2z,6
did:plc:o47ywp2eqvu3yjwi2gp6bvf3,7
did:plc:yjip5dbpbs7owqfcpbs7gqam,5
did:plc:w266kxhqdlj6tv3yoyoe5wum,0
did:plc:uj2g526vwfe3qnpuskjexeyp,0
did:plc:wzq7kse2heau44b4fpnj23vb,0
did:plc:audx5fxcy7xjonbpa65mpjtl,0
did:plc:lfh257uunobxuo5ojurqbpxs,0
did:plc:cnmvgzs6mfxlcok2vbt2qkbm,5
did:plc:4llvubr3xu7svtqckhgm2wct,3
did:plc:ewsz7atf44jgzmzumurcfib4,0
did:plc:gwefpwbi2mge4mqpjrwv3fow,0
did:plc:qiotvrtcrqlcpk3ejv26lj6w,0
did:plc:iuhcpdsxgdkm3iz2a6p4lz22,0
did:plc:3w4moutzpzuyzdxsl6m3gmrd,0
did:plc:h46otso76rwtri22fppxytaz,5
did:plc:vnklpnbhbyc26bz5bizmz5cc,5
did:plc:w7z7vx3hpdt577cpmdiwyhtz,0
did:plc:nxyxmrcutoeawk4tcc5nf767,5
did:plc:4u3dvqvnwmihw56tiufz3knt,1
did:plc:qfyvn37tkklkbn2txz464buw,0
did:plc:5ej42i6f3gkj75b4ck3wujud,6
did:plc:yxxzo5xnkqwhjfjzrxnyruy5,3
did:plc:gx2yai6xb6uczl7eyvbmqap2,6
did:plc:afkh2ekv6owxo4xdoygwyoby,4
did:plc:y3u3tz5nvuj4usgyptbdcy6x,6
did:plc:uav4nnv2kq4glz4uig2y4y2n,6
did:plc:i5ntemho7gr4ingi57m3bpen,6
did:plc:azeq3svglimu5ldhag4fha2i,6
did:plc:mwejmk2i2qdfwdv3lcx3jjfd,6
did:plc:fukey2sryiz53sqvu2wiuba6,6
did:plc:damqbvmin47phbeyjjcmuvoz,6
did:plc:orheoydriue245jjocfrfdey,4
did:plc:dprp24bqqfr6dfmyf3dumj64,6
did:plc:4u5vtpltamcxt5oqpjvy5xtr,1
did:plc:4hnd4pqrsjo3oyqckvri2tse,1
did:plc:frdidw5g2dfgmvc7ya3mfc4p,2
did:plc:r2p5dwnu4g6mkjvswpw7jri7,1
did:plc:i2dbrjlg7xwc7lvbq63wqfuj,1
did:plc:kxdj5kurjhhjlgphzgliadwf,1
did:plc:rlihonu2dzw3ybtpajf53j5u,0
did:plc:qkfr5ioweycx433nx77x5kop,0
did:plc:bj6a7q7sbqu2vil6bviysjgg,0
did:plc:awviwrysi2zrc2q2loo53ck4,1
did:plc:jbtw3djzn4vyeg6afvtr3ba5,1
did:plc:nw5hcptnfb5iczkpk3jc3nth,0
did:plc:avtgggryiqtjlg5wwsufccua,0
did:plc:vdbynqe375jwmdtfw3foh4kd,1
did:plc:vmjk6qz7zei43jpnguoepz3b,0
did:plc:767ycrlfjmddxgnxsylkfbrd,0
did:plc:vpdyb3fhp2xuienf265odi3n,0
did:plc:uz26ermyb2wu7rtythrcjc2v,1
did:plc:is55vslfp2gr5shgevaxzgqd,1
did:plc:s56x2jo2ii7s3zti6mto3sgo,1
did:plc:qm7uqfxfvtlr2c54rolynbe3,0
did:plc:moq7ffrln34fdh2crgro7nl2,0
did:plc:q6at5lbkcj6pvec3azath2v6,1
did:plc:dy5j223edplxkzwhlkgfmcxg,1
did:plc:mlyrwjymm5gssmnndekgb2qg,1
did:plc:o22eep2qouoaxeoyz2ixglsz,1
did:plc:bobrqhgk3ekd6vpmiinfttlo,1
did:plc:4atfkc4atu3evkfzklm42562,6
did:plc:vkizonz765xkq3ov5s6q7vm6,0
did:plc:eops5tgeoy3hlq2fuqkjmdl4,1
did:plc:igg2pfr55kwkfwo2chbeqjy3,1
did:plc:riyjry3d4gqogbgse6u24mcu,0
did:plc:z233fl2onqt7wbjkolynhsi3,0
did:plc:omwy5o45srwqlgj65adjoooz,5
did:plc:hntzfv7uiuk3zoeoonqvo3tu,3
did:plc:ad3lurwoafwon4ccsdodjtkl,0
did:plc:snh27hmiil3pnct6rwf7y3am,0
did:plc:4aa2mtfyjewhfg7uinr7hti4,6
did:plc:asn4xeafib67rwbaak2tnjuk,1
did:plc:s7ocs6z6rlgza62z5hhe47km,0
did:plc:qu5u32mm3vetl7hxtdktb4za,0
did:plc:mohen43fazdwgm3jwxw7d4lh,7
did:plc:kkebbf7nqd43ozzmaf46rfke,0
did:plc:m52czdgn43hqqylkdhrwxs5e,0
did:plc:tgw3d4hvw3x5ijrxax7lg26u,0
did:plc:mb6ri4gkwnb4by53phskk6qa,0
did:plc:bnlepk6cx5bvevfdcjdvpxvi,1
did:plc:h4vpbi6dibe4sblwutp6ezo2,3
did:plc:himpzr3ipzva3w6agcql7mp4,6
did:plc:jiactobr6fsb2tz27kocljju,0
did:plc:zqjl36khne6765ssivwrigco,0
did:plc:4a73qfvx6sghtb55ovend6wm,0
did:plc:e7qyf2qa6ldb5gjlqza5zbtj,0
did:plc:yatb2t26fw7u3c7qcacq7rje,0
did:plc:lnpkal7sd5de347mulhp3wfh,0
did:plc:6ig2knrel7np3ow4t6mbmtym,0
did:plc:5yla72xe6uil7epj4jbye3uc,0
did:plc:mf5dzzqkp7fnmby6blfeljwj,0
did:plc:3g2sry6ys6lgpum2nv7lffqu,0
did:plc:4apcm2pinrv5ia2kz7ssexo4,0
did:plc:xqroftjlkjq74wa6x4bqw6gf,0
did:plc:aqpvflircvnqh5k677b5du5u,0
did:plc:4cxgud2oat7vrjm2q755u5zk,7
did:plc:ictolg64q3b5a36toicamx3a,0
did:plc:p2znlbnolcy5irpajd6dcbsl,0
did:plc:wnbsadjdrjatx5jldsagzs6e,0
did:plc:xz5ouv6kjzm76azcmci4xlir,1
did:plc:h2x5johbhzni5blpyphzaee4,7
did:plc:bvj5zu75daz5bd7ro6yauhlm,0
did:plc:ogvu6o7cfqm2srs2e5wrdqzv,0
did:plc:ehwhe6fxqfl4gwe7ax2yi7yb,8
did:plc:5bjgpzuih6nm6x7fpcys7igk,3
did:plc:5blrrzktebvkslsnxwlicxji,0
did:plc:jkhpl2sopajgb2knpwyefhwt,0
did:plc:xaxn2dos7jtwwal5n3e52mcg,0
did:plc:ferj52fwjeka23qsfpno7mqs,0
did:plc:vljnlfn4taxqaipr3tvov3wf,0
did:plc:rp73cgeuqorqb5doocwmm7bx,7
did:plc:xtqogi7ai26upegxhcdk7r5o,0
did:plc:6jxbu6o7mkzbpfuijsqydbxy,0
did:plc:w5rfgtg7dairgjkmq7bfjw22,0
did:plc:kigy63eju7lwgv35yiaftmnv,6
did:plc:npm5lbiv52x3ylb5sruc67g4,7
did:plc:657pbcoy6jax4ictugz66iqy,0
did:plc:zzhcemt2n5ljzgkt6r3vxrbw,0
did:plc:z2iqahfphta5aegpvylud3hb,0
did:plc:thlot34urffsqfvbpxntiwc6,0
did:plc:vugpea2rqykzjwtwueuvjgex,1
did:plc:r4xseeh5ftiamnkfioybmyxp,0
did:plc:c5pgebskvz35wxtkopm7osm5,3
did:plc:4o7gu25nbkgoejlw3hcixboc,0
did:plc:ttj6pxep7s2ucn6z4ndf3dca,0
did:plc:cshhkih4hiipbfdujyusroes,0
did:plc:57k57qgyj34okw3rjdxcvso3,0
did:plc:eronyhtcn3eycaxa4k2i4xtf,0
did:plc:c3myfgw7nic5huyp7hubujdt,0
did:plc:lvetja7ntlaodeofnhex2ozq,0
did:plc:s5br5iqnzmjvbihs2u7koyjo,7
did:plc:45eqguplwx4gegzy3eorhoq6,0
did:plc:krmpsrjtpau5n5uxvs5mcq7k,7
did:plc:dgr2pn5bayjuh2c45pwzv32c,0
did:plc:2knhqda3picfxqj7fpaa25kf,3
did:plc:dhslp7awbcjvy5qowpfjfqyp,0
did:plc:2rb5beslqvpe65ih5263pjew,0
did:plc:zbyq2btt5pypqbyhq74a3o2h,0
did:plc:nsty33lsy4afh23rokvvygvo,0
did:plc:bcx3qtt3yi7i5jhcufvw2lvm,1
did:plc:2vptxuojvyrt2wpj2lpdyfxx,0
did:plc:ctqobfzplqompe7iwakmmwsz,0
did:plc:zp5u3bvx7sqbkvivjtp6yjna,0
did:plc:3v6qnh3o5mreg4kjk3744npa,3
did:plc:b74e3fdqe26mv2hizwmjs67l,3
did:plc:owwmbwjss7gg6mf72c6o2kyo,3
did:plc:deyvl4xcfygrqrskzcke2ozs,1
did:plc:cg4swykvgp3sgaw2l227jhyz,0
did:plc:jbhj5ol5wizphulra3kmq6kp,0
did:plc:chvwpwlbfofjbxlynd3dhzab,5
did:plc:mq7p5caewh7qghl4sitb4wrm,5
did:plc:4ppjjgnfhrddmaanq6gvngp7,6
did:plc:vpkhqolt662uhesyj6nxm7ys,0
did:plc:5bsmlj5ckp5tyurii5mnbasz,5
did:plc:bwmxi4cmh5sqq5a766ifbfex,5
did:plc:7z4ltizautaw5i2sknpx47st,0
did:plc:yoztypui4q3vinkdyulz3cf3,0
did:plc:2s743rljnomi64nub4v4bpcp,5
did:plc:tdftchgsibivslpuvnd4sj5a,3
did:plc:7mcbbdb3jouqoydgtaozwlwr,5
did:plc:agmlihmgzjn4y4yzupwc7rv6,5
did:plc:44b5u35ozfocrnqzge5xsohp,5
did:plc:25gzzpljcolck6a2midntwiu,5
did:plc:mg42ivfrmvzgg6ohhgnch6hm,5
did:plc:7tu7fogvqyfp3khzxyq7xolv,5
did:plc:537zh424p4tsonk7kaow6m2w,5
did:plc:5nk4mh5mlj47nl6bc3ohlvmh,5
did:plc:xjx3japfgo75owsujoe3j44a,5
did:plc:ock3unhkdft2onxyqjkwucgg,5
did:plc:nitmwaazsntjkoqgr5fygfk6,5
did:plc:2h7m2pmlm4foweae4sdxrkmo,2
did:plc:zftdtgdlqqs25nulxsqy32zl,7
did:plc:svandyfjxz2o5z44lqsyaq26,7
did:plc:ujgkbzg32wes3ejai34csvds,2
did:plc:i4ocm5npoxqbl77gpjyz4wpk,5
did:plc:4nftgjp7frmm7jzr6zfcqllg,5
did:plc:iqosltz2pxtsw4jsnor57xsy,5
did:plc:6jgo2d7ipmbju4noa6xk24xw,5
did:plc:qaplq32besjtqlwifcgdy2ws,5
did:plc:x2wnpvk24hszi6ur7j5awwd5,5
did:plc:zdqvxfrx3lklvuvofhy4bfuw,5
did:plc:xsj6iobofo2zxkeogzvrf5yl,5
did:plc:uyhcaj4vxbsrdts5p27yacih,5
did:plc:pkqkmvwzixoxg7auoyjaioxf,5
did:plc:z6jwiqspx3vsttfude2rf5se,5
did:plc:yso27qcc6vjhg4e2zud2qu7s,0
did:plc:tcnl3lteuyjseti66zxsbuda,5
did:plc:iw5gnd64wesztei32ufjyff7,5
did:plc:zteh7gwpazxw437tf3if5uhc,5
did:plc:sr7gktoswdiw4bawp26xfrdx,3
did:plc:dljig2ylkvz27yopye5r5qam,3
did:plc:7eolti2jt6slmgrpelo4t6xm,3
did:plc:orz3ptjcdxxnjt4qkkxvck7o,3
did:plc:qtfeviyy3itfvty2m3prekyt,3
did:plc:fue45t6dfdusd6y4zy56ab65,3
did:plc:36j3gbimr4r5rxalnenfvr2u,3
did:plc:rngufswleptbcwkphw7limaa,3
did:plc:yq24zdh6nnnplhrraq6thk53,3
did:plc:ob5gyks5ynmaxqvguksxsj3m,3
did:plc:znm5c73gwfavv6oohgyffnq7,3
did:plc:gjkshod3igesm5f2r3ghnc5b,3
did:plc:xh5wvllt3dxt4ijsf5cyexix,3
did:plc:t5xmf33p5kqgkbznx22p7d7g,0
did:plc:woguanxjwrm7yjapgt5avd2p,0
did:plc:x7ajfd6mhrii5axlx254vmol,0
did:plc:sova4nkq6tdg3nfllxbnagsg,0
did:plc:gfk2bbvvis26inro73taws7q,0
did:plc:aixj65vnqpllcjnc4ante42b,3
did:plc:rd5uprufian6n66726xbxd5w,6
did:plc:maiw2rfujepnphhrejytvuu5,0
did:plc:3t37x6vfigdzzp2gjcfnzlz4,0
did:plc:c2mjfv2a7judclufinscuyid,3
did:plc:pv7fudnt4dspurzdnyq73pfe,0
did:plc:ihmutm466mt4erq6ecm6lgau,6
did:plc:55oel3xwaeqcqojw4ahpmwui,3
did:plc:f5azbajpc6ymlu5r6fbrrd3h,0
did:plc:w3ttd4w65cyppc5h6bwdshl4,5
did:plc:vszw3ess46odfhnzdsy4huae,0
did:plc:uqrng3jvztdp5xhengot5vhy,0
did:plc:dsxewietk5tigqvn6daod2l6,3
did:plc:owb4emnft4wrolxfmqm5q4tg,2
did:plc:7tvm57k4xqvgr4vgs4353kok,3
did:plc:7tsk24pit2zr2y37gymhspxh,2
did:plc:5t5g4zki76auoldxeo7wkfxt,2
did:plc:mml7iyrgii3zxyvlf43a7to3,0
did:plc:vgrsdhan5nlybjc2xr646wza,3
did:plc:pclwf6nooal2jua4se3fxr24,3
did:plc:emm26nxpk3io5vvwfxma2yxz,3
did:plc:diyrqhzxoxaufne2myjmw5te,3
did:plc:bamq3rjep6nezfbpatcaxoga,2
did:plc:hhdnmtg5j7yocehqlmcgwxvc,2
did:plc:fwq4rtckjqpqwffji5rrq4ja,2
did:plc:4ukss6526aqby24q5w2yds76,3
did:plc:dpgtuy5vtitbaayhzhe4mctb,3
did:plc:kianwjfna4gsfx6gbxa4fwli,2
did:plc:ip77gdd52pubnvxvzrfqdd2w,2
did:plc:laz6q7orgxhg4iwcr35xfzqy,3
did:plc:jbu62p2segkzvnuk3e4h5ga7,2
did:plc:ayoll3ww3v3zgh6m6damfaaf,0
did:plc:23e6dsev72e5hvxzi2c7tvyz,3
did:plc:ue3uzykdw3aufu2cz44tyzzo,2
did:plc:xjrrexzrqfkys3cd72chvpn2,0
did:plc:esj3q4bnh4tjslypk5d5nlhp,0
did:plc:j275frovnzdo7zddd6c4yqtz,0
did:plc:vt5phj3wqqekckllbfuxdul3,3
did:plc:sbunhp43ursnnxovo72j6rhp,0
did:plc:gvzkdtsyo6acyy6vfnr7kexq,0
did:plc:65krso44il64qt7a4khzt5dm,0
did:plc:5wpykwxhkk4gt7a456j6txyh,0
did:plc:uvsjy3h5xcmmkicegq5aift4,0
did:plc:dhhntzlgd3yw4hftmrpmuliw,0
did:plc:cb2t6utvtvfhpzp3fbneyhou,0
did:plc:ryyyuw2uf7mba2stfqwo335n,0
did:plc:vkg7u4jz7nhy6qlzhgw4mt7c,0
did:plc:hhjdetcsmmwxu3klwsinnhn7,0
did:plc:4d2snfeymcblmvoaxvgfs7i6,0
did:plc:efxbtouacf2s2pzcvuv47ns2,0
did:plc:qyhkpmqrr4h3euha4uq4ilwx,0
did:plc:cxkx7sju3qju4qktqufxqgvd,0
did:plc:ioygz7vvlq6moft4jqlvs3wx,0
did:plc:yff5ggkkflt2ajjpe7cdwhyx,0
did:plc:lz42fpjurzku66nwzjhw4k2h,0
did:plc:dhiy6v6qenzhgp4kbnqazimc,0
did:plc:yqdnezjhxgolijelop3qv6y7,0
did:plc:g5njswl7edfrcdde7l3udalu,0
did:plc:gzk3hom34w5wne2t4jjv72ob,0
did:plc:324h6okgt5poqbgzpmk4lpej,0
did:plc:tacppoymf4enx46ntn2m6fa2,0
did:plc:cjdjs5slsbiaq4mxb6o3zdjp,0
did:plc:iljlapdwojqwh3w6h5u5xup3,0
did:plc:ocq546pjpdmtdeiqzoawhzid,0
did:plc:e6ewzleebkdi2y2bxhjxoknt,3
did:plc:zbw5pfzgadtwynpjx7weoqsh,3
did:plc:y64e6ppkzxt2s66oxf6edko4,3
did:plc:tf4r43pbwkgr7mnfduvpahgm,0
did:plc:tz73l5ahy5cyexlkm5mvl7zi,3
did:plc:4uxkj4km7gifvjdddekt5akf,0
did:plc:bonqz5lj7yhma3qreje72s25,5
did:plc:whucaade2z7mpi3caeku243m,2
did:plc:kx7owegmpvtkgmpdcs42j7ua,0
did:plc:t6jlkgvjd6avxwztrv4nkhab,3
did:plc:wveubgd4bq6l3kz7jgchtnqq,0
did:plc:zehd7si3ipmvfvmyuvq53gti,0
did:plc:kj4sqsm5hwuzfao2dqnnfu3w,3
did:plc:f55tkj4pljggz6xnjingcfra,3
did:plc:2w6kzlt2ypgwrl6wrwj52t7n,3
did:plc:tmclxozyb3anks7zzf5gmd6f,3
did:plc:5aurgt6qibp6cgykalp55wai,0
did:plc:escvmfmt7j4xyuizpp67gbu4,4
did:plc:doaumqnw7joxmu4kuabfoabt,4
did:plc:goqnthjzpuuqc762ajlagdwd,2
did:plc:hekyusaswxjduxulan7jvz6j,4
did:plc:xnhbifcilcbhz44ml6q3zmze,0
did:plc:tb4eqsvbvqhtfeafosfmevub,6
did:plc:5ofbcsv232rb74bae7uscdy4,0
did:plc:6e5qibknbdgepgpocxheupwn,0
did:plc:veyi25vmx6vsxuidww3pn7jc,0
did:plc:nco5iyuk5726eauqhdzvavkt,4
did:plc:w6tfkgfuabjb6632rsna7kr2,2
did:plc:mjwzosfo6fzhi62j3342a57e,6
did:plc:s2smwhesj2mox6vw4xplospg,1
did:plc:bp5g2op5regojfqqv42wqnpm,1
did:plc:j4c3ggmewdctahujm3hgn5iy,6
did:plc:5jewtobl3twykx3n7iihg4qo,6
did:plc:46bzxkruazmucp5dtsaoaap3,1
did:plc:wfovpxilrfvxvyecoguoza3y,0
did:plc:lcasho5tppt3344gdjzb6ibb,1
did:plc:v5lizqe2hp7y2hiwwsudhrzn,1
did:plc:5iqolbqavirlxztkerzqktcn,1
did:plc:jz2oxxbfscup5fqx6o72bvsj,4
did:plc:lvncz65h4bbirvveca34vaab,1
did:plc:lieoend477zz2rusv477siyt,1
did:plc:gsjg5ymc2m6pgid2x7ma3euq,1
did:plc:7emfm7iddtd346j5ppjwxeip,1
did:plc:5qh7rvbkjfkodcafoclnfrvf,1
did:plc:cye7fkwmifo6cjw6kqweyof2,6
did:plc:iqcyflkt2gun674dnbssobt6,1
did:plc:n4o7gzsvqf4ervewcv447e75,6
did:plc:3qqr5irf7l7hnkb2ofudt6db,6
did:plc:qug73pmhgxnzojzr5jf4lgf7,1
did:plc:bm4upzqaqygqeluts5xsbpk6,1
did:plc:peh7wn4xwucyqes5gxkfgyeh,1
did:plc:tptrjthjlg2i7qbaij74luki,1
did:plc:e7nifb4uq4qzulm5wweno5nh,0
did:plc:py6s37hoclzqrzzuhx4ri7qu,1
did:plc:cxzzh5btd7uzosxtz2g57chz,1
did:plc:b36zyh6ugd4eyfwmrcort6cg,0
did:plc:5p7rcpyktkbl7lj6buxchjdf,7
did:plc:hoy5j4olsvqet7bzodj7hyjs,1
did:plc:hkplsobkrafp5heo32ir7ndo,1
did:plc:txpfhwbfbsnht6uyoj7tbkvc,1
did:plc:d5m7lcgxeewq6nzvii7sjrnc,2
did:plc:uns6ggxgfmdbw3ow2uxahgmf,1
did:plc:wwjumemcfirhaoaplab6xap7,1
did:plc:ukwpmxrglutvhoa5r2lcffbs,1
did:plc:pc2pklzbc2u5v3qsrc2se5kk,0
did:plc:4rtzfrmaakjgomo2cfi374bp,1
did:plc:hazbmcdeilqxenkv54fdbx24,0
did:plc:o5b3lfhcn47e2zfri7kldczs,0
did:plc:ukhaigpilraq5laa2pdmrwph,0
did:plc:n4m5dtamqihrcaknbt7e5dgr,3
did:plc:r7n3pkzz4esdjj6vjigfmz4s,6
did:plc:oxbbquhatfiptthyvulr27iy,3
did:plc:fdckeb54dn2wh5rwysla7aqc,3
did:plc:rbamsrq5xdc25fdrmiicvi3f,3
did:plc:2tt6dl3e5xovlcf2tzhzzy3m,3
did:plc:6ccaryqnlmhze3du4cwhktey,3
did:plc:ecg6xi5wymsghbfhgh6aw7ga,3
did:plc:bx7fyvlwosshgwcnvsyznrwe,3
did:plc:tiigom2z6lcqsibxsgjdfea4,3
did:plc:yeavive7jarpabaavtss64w5,1
did:plc:telraubco3huvuk2rlmfnhj7,1
did:plc:bpj7lpviozi4zlmrhl5mlmfs,1
did:plc:xs4iamrezoc5q7p5ei6lrgnn,0
did:plc:q4f24oj6hbup4d3szcepfrbo,2
did:plc:ieakyvetqy25a4vd6mj6vh73,4
did:plc:k7ygebj55lp2tm5hai4eiqb5,4
did:plc:b6oxx2ptij2znhzrcxtuczrr,2
did:plc:xcyh42ahz54lixarf6kkkkpq,3
did:plc:uix427yvnel4nqrtp3xk6dkd,3
did:plc:py6gohr25fa2w3c7muipdv7k,3
did:plc:qe3jmcvoedtbopfexfpxvq2w,3
did:plc:6sj334v3lfd3ceqmcnzvhoug,3
did:plc:6kxh6rckh5sva2a5nvwgw2hh,3
did:plc:junvp66aalu7pivrpwecsd3i,3
did:plc:a4itvergr5n6fcsc73cr2wor,2
did:plc:th6lt4tkqcqlyc32etjbetiw,2
did:plc:fhppxov7dlc6bqocnb5z6fna,3
did:plc:7guyffszioq5xx3qbecftvfk,3
did:plc:2izih7qslmact6egc4ci6erm,3
did:plc:axk3u5hg4hmi3kkoj3s7zm5z,3
did:plc:ghv6ujo3z67vpe6ggfr6goc4,3
did:plc:izhtes2kljzlvy6zyzt5i6ts,1
did:plc:sbsaez35t4t6dakb5gmmctru,3
did:plc:thn65yzogscrhqmqdf3zp66j,3
did:plc:k3zqstrgbq2i6r2hgr7zrjtp,5
did:plc:56m2uyw5xg5un2sxnta5fqup,5
did:plc:cxoboepzyndkcffg7zuquavv,3
did:plc:dxjcszxgojvofkv3x6l3q6jd,3
did:plc:rqrpwnljwl6lngkloaxga75z,1
did:plc:cundctwtbtvwbk7drmgenmgq,3
did:plc:bkzaj3yeibxw5j33nvx4myzh,3
did:plc:u4we45hc7jwummt4vm6qeomt,3
did:plc:co5gai4elpj7e5lt7bc6hgor,1
did:plc:2vjak2r3o7gsbcfvxbnm4wvf,1
did:plc:sktqvm6ewv6zx5pr5gpc6tus,3
did:plc:phqg5pcdl3zxmpmxshqnnntn,3
did:plc:e5yna6cmvlsyrbc7ehtunvwc,3
did:plc:r4indfi63uuss4vfbzf3pzvc,3
did:plc:bz2ugujcnhhh7kv2klbkl6r7,3
did:plc:mx5zngabfdcttygcekqcbrek,3
did:plc:rmggdzbjeh4s4f6o7rmoubq2,3
did:plc:wdqckmcucszvidoyr435qu5x,3
did:plc:fypic56bsigxiwxkrzcgcoxy,3
did:plc:luqpl2exjy6psvzj6uggup6a,3
did:plc:fwtez4posjjwgdzwgsadstcp,1
did:plc:zlluaahvxtwukzkuikc25z53,1
did:plc:o3vabq2mcbzg54o364id2pf4,3
did:plc:m3wfn422ylo5y653kwjuw7p2,3
did:plc:pwe2dtc5dtq527q6oupo3psz,3
did:plc:djvwcpwiljpme2lwlkbcghxo,3
did:plc:laamp7b4zvwtkfpaadw3re26,3
did:plc:2rfysqdpped6afgmwusvmnhu,3
